temperature_c,vibration,humidite_pct,pression_bar,heures_utilisation_jour,nb_alertes_7j,derniere_maintenance_jours,nb_interventions_12m,consommation_kwh_j,indice_usure,site,equipement_type,panne_30j
74.26,5.03,39.35,3.75,10.3,0,590,4,716.001933,25.87,C,pompe,0
70.85,10.6,86.46,5.92,3.94,9,160,13,0,2.32,C,pompe,0
54.22,6.24,26.49,1.99,8.67,9,435,2,298.586272,71.4,A,compresseur,0
43.87,9.84,18.97,5.46,7.54,19,8,15,213.934263,81.89,C,convoyeur,0
54.13,3.52,47.7,4.65,NA,16,641,0,515.916214,81.55,C,pompe,0
50.81,16.18,83.6,3.24,1.02,19,451,4,696.521273,53.88,A,pompe,0
84.68,1.42,"73,39",4.48,8.1,11,89,6,137.592677,2.57,A,compresseur,0
60.49,55.72,24.41,5.72,17.99,25,138,4,378.899303,77.09,C,compresseur,0
51.52,3.38,89.74,5.36,6.71,23,635,3,183.0824,49.34,A,convoyeur,0
77.35,1.66,74.05,5.09,12.33,9,30,10,617.238684,8.19,A,pompe,0
74.92,18.11,23.53,8.96,11.4,22,70,5,463.724951,91.76,B,compresseur,0
83.92,7.48,20.65,2.2,4.07,13,346,6,183.041877,62.69,C,pompe,0
77.14,12.88,49.77,7.46,8.4,2,472,NA,205.300865,83.94,B,convoyeur,0
52.21,13.62,51.97,2.95,13.24,NA,373,14,230.224723,47.84,C,convoyeur,1
62.18,0.39,53.7,3.03,19.92,0,231,5,216.071115,79.56,A,pompe,1
69.46,16.8,12.11,6.48,6.36,25,430,5,762.456404,42.54,A,compresseur,0
84.54,7.18,65.05,6.38,5.85,22,396,6,543.918677,23.42,B,compresseur,0
35.47,18.38,65.3,8.82,14.47,1,148,16,461.682058,34.12,B,convoyeur,1
61.88,16.81,48.97,1.95,3.15,4,165,13,831.747869,65.26,B,pompe,0
58.97,13.38,56.05,3.46,20.8,17,69,4,745.574566,5.53,A,pompe,0
63.56,15.05,84.29,4.14,13.98,25,167,18,626.838177,76.43,A,convoyeur,0
52.48,18.48,74.67,5.21,19.09,11,697,3,208.040487,,C,convoyeur,1
94.68,17.24,42.06,4.15,1.91,5,541,8,230.306278,63.03,C,convoyeur,0
81.11,9.44,80.67,2.15,21.09,11,668,13,53.431326,84.58,B,compresseur,0
72.58,9.05,46.68,2.08,14.99,23,436,9,45.573336,58.6,C,compresseur,1
90.7,11.21,22.72,5.9,12.34,9,409,12,490.207375,78.28,C,convoyeur,1
,21.97,90.8,3.19,8.46,18,710,4,321.989113,66.98,C,compresseur,0
75.72,8.54,27.21,4.6,21.32,19,155,8,660.540399,99.14,A,compresseur,0
67.77,3.85,85.14,1.57,13.77,1,552,16,16.559017,71.68,C,convoyeur,0
90.93,6.88,15.1,5.83,21.09,17,452,3,100.31605,0.8,B,pompe,1
77.0,3.0,52.48,6.33,6.21,21,547,10,0,19.35,C,compresseur,0
64.16,10.05,52.69,6.16,11.55,17,181,7,86.090326,36.79,A,pompe,0
48.88,0.93,51.97,2.0,13.35,23,693,18,386.468202,0.03,C,pompe,0
49.34,17.68,43.27,2.16,21.78,13,538,16,858.543195,55.16,B,compresseur,0
67.42,13.94,76.42,5.93,9.88,16,521,16,640.193676,44.99,C,pompe,0
71.19,17.55,73.95,8.6,21.05,12,615,7,780.919499,69.41,C,convoyeur,0
38.51,17.36,60.39,7.04,3.86,17,173,5,161.779215,71.89,C,convoyeur,1
52.78,1.65,73.85,6.23,21.59,15,456,6,159.356318,16.56,C,convoyeur,0
77.22,8.07,57.85,NA,3.41,23,329,6,953.332532,40.33,C,pompe,0
38.9,14.49,22.12,6.99,5.41,16,31,7,287.520996,30.21,C,pompe,0
93.77,1.7,79.05,3.06,18.36,13,508,13,237.465121,9.06,A,pompe,0
90.05,7.29,88.95,9.18,12.34,11,197,13,165.140761,62.89,A,pompe,0
81.6,9.22,14.91,5.68,13.53,23,693,16,619.671169,69.47,B,convoyeur,0
51.68,13.39,73.25,3.72,21.37,8,330,5,246.82611,97.56,C,convoyeur,0
77.04,12.78,58.28,6.31,17.9,25,423,4,939.710385,42.72,B,pompe,0
41.0,3.7,52.11,2.05,21.25,6,444,2,570.516279,47.44,B,convoyeur,0
79.98,8.46,89.63,7.15,3.46,11,439,5,765.658207,91.37,C,compresseur,0
62.89,3.14,68.41,1.89,4.45,13,450,7,332.224792,55.0,B,pompe,0
84.69,6.25,26.41,5.97,8.83,18,199,17,0,60.02,A,convoyeur,0
92.33,18.48,81.05,7.12,14.26,16,674,2,875.853225,67.24,A,convoyeur,1
79.67,10.07,46.16,2.0,19.61,17,469,4,461.892913,15.55,A,pompe,0
53.31,5.7,55.12,6.19,8.96,2,315,0,222.201696,9.77,C,convoyeur,0
57.93,2.48,74.13,5.38,8.68,7,,2,16.310574,31.27,B,convoyeur,0
72.95,3.19,72.26,8.03,6.69,16,662,17,290.913995,11.9,A,convoyeur,0
37.31,12.85,64.72,7.9,17.21,20,528,1,159.624382,34.38,C,convoyeur,0
47.13,9.57,82.31,1.29,14.17,21,575,16,313.50953,1.61,C,compresseur,0
81.66,10.67,39.1,3.45,17.82,17,100,2,350.84818,23.32,B,compresseur,1
61.94,0.79,77.14,7.06,7.74,7,358,15,314.113262,47.39,A,pompe,0
74.62,7.82,29.11,5.87,18.73,11,346,2,27.295496,57.33,B,pompe,0
67.0,18.0,18.08,2.3,13.61,16,109,16,500.153527,55.35,B,compresseur,1
68.97,1.58,44.93,3.83,18.3,0,374,11,477.264865,9.7,C,compresseur,0
55.5,15.26,48.23,53.49,21.06,3,713,16,621.501213,10.92,A,convoyeur,0
75.6,3.48,66.71,3.7,7.26,1,521,13,690.609648,23.83,A,convoyeur,0
65.44,1.95,29.27,6.5,12.35,19,72,8,696.135498,81.24,B,convoyeur,1
93.42,5.76,31.08,3.62,2.51,23,517,2,647.180585,85.08,B,pompe,0
48.23,17.46,90.68,2.98,20.73,16,280,11,294.859003,53.37,C,convoyeur,0
75.91,14.4,29.7,2.82,2.93,18,592,10,416.376571,86.93,B,convoyeur,0
83.57,1.8,15.97,7.24,10.08,25,676,11,239.906141,55.29,B,pompe,0
81.95,6.64,64.13,7.5,14.53,24,540,2,882.426764,3.04,C,convoyeur,0
70.88,3.02,74.01,,14.05,0,533,8,707.443061,20.02,A,pompe,0
42.41,10.01,90.46,5.58,4.51,10,162,2,741.867114,68.6,A,pompe,0
80.11,4.22,11.04,3.59,12.88,22,383,11,211.667565,6.89,B,compresseur,0
49.4,16.57,28.62,2.5,21.4,12,642,2,684.760487,5.39,A,pompe,0
56.39,2.2,44.88,8.81,7.22,11,339,17,822.628455,12.9,C,pompe,0
35.91,13.04,38.32,8.11,17.29,12,417,2,552.547594,90.68,C,,0
65.88,13.71,42.3,1.01,3.89,4,551,12,238.717458,95.32,C,compresseur,0
81.74,7.21,53.61,1.54,16.97,8,396,8,41.848868,81.37,A,convoyeur,0
,10.8,29.25,6.49,11.69,18,448,1,463.011202,76.87,C,compresseur,0
93.15,15.26,14.52,6.34,13.41,24,376,17,347.174047,22.98,A,pompe,0
87.36,5.29,88.84,5.97,2.02,8,382,4,338.753134,51.6,C,convoyeur,0
56.25,0.7,38.58,5.07,7.92,15,427,3,777.028035,7.55,A,compresseur,0
37.24,15.34,80.07,6.68,0.85,25,471,13,187.95617,53.61,C,convoyeur,0
70.79,7.79,35.81,4.86,21.05,6,709,1,142.504164,31.82,B,convoyeur,0
44.21,4.68,21.22,2.55,20.37,1,27,5,511.02038,98.12,B,compresseur,1
87.87,10.61,66.55,8.96,10.96,16,336,14,106.884949,23.53,A,compresseur,0
76.36,15.04,15.56,8.95,9.32,10,16,1,193.778873,39.12,C,compresseur,1
69.85,13.3,23.23,8.82,20.69,25,341,10,205.689142,41.57,A,convoyeur,0
90.53,1.68,64.18,7.44,14.91,21,116,3,628.961504,91.52,C,pompe,0
52.41,13.55,79.55,4.55,6.84,1,608,14,483.360419,52.33,B,compresseur,0
85.88,17.15,51.05,8.82,17.57,13,523,2,538.379396,80.69,C,convoyeur,1
76.25,7.56,28.55,1.93,9.99,4,482,12,753.285695,21.41,C,convoyeur,0
62.29,15.28,34.71,3.31,4.29,5,370,11,922.67652,26.84,A,pompe,1
77.2,6.54,10.2,2.86,1.23,21,232,17,307.108587,50.6,B,pompe,0
57.61,12.71,34.96,"1,13",9.81,25,717,13,744.703127,20.43,A,convoyeur,0
85.7,1.79,43.69,6.84,19.22,12,612,0,306.204503,16.32,B,compresseur,0
71.55,3.96,46.36,7.24,7.42,13,389,1,577.04551,30.07,B,compresseur,0
88.27,0.5,43.33,2.58,18.23,2,273,1,346.555121,6.09,A,compresseur,1
92.87,13.32,63.7,9.03,21.7,17,109,12,350.0175,93.37,C,compresseur,0
65.8,11.39,47.44,9.09,21.66,5,453,18,150.2295,69.25,A,compresseur,0
59.09,4.02,30.75,4.22,20.69,25,407,14,688.31047,80.87,C,pompe,1
55.6,1.02,11.99,4.13,3.37,6,463,16,359.159586,88.19,C,compresseur,0
88.91,11.91,55.84,4.24,13.11,5,403,1,550.913674,33.88,B,convoyeur,0
35.44,17.74,40.02,1.25,11.19,25,240,4,666.605008,16.67,C,convoyeur,1
59.24,6.26,82.5,6.89,10.95,8,82,18,344.653848,13.78,A,compresseur,0
65.58,5.33,90.34,4.73,11.37,6,616,5,501.717954,79.18,C,compresseur,0
84.68,16.36,85.17,2.88,10.04,15,248,11,563.130369,29.51,A,pompe,1
84.38,3.64,30.32,7.97,5.85,24,339,4,25.589399,84.38,B,convoyeur,0
67.01,17.97,60.64,5.02,14.76,22,183,16,422.552431,67.86,A,compresseur,1
82.85,7.14,76.4,4.85,13.67,17,338,8,811.767919,68.94,A,convoyeur,0
86.29,18.27,78.78,7.86,20.74,6,470,6,401.069792,65.35,A,pompe,1
77.47,18.41,52.63,1.54,11.28,2,323,4,417.992411,3.82,C,compresseur,1
52.22,10.76,10.3,1.13,17.92,11,499,1,650.333928,83.08,A,pompe,0
92.2,4.54,38.41,3.62,7.4,18,235,9,429.573839,18.01,C,convoyeur,0
57.21,46.23,45.83,8.78,7.3,18,236,7,551.04271,51.8,B,compresseur,0
85.39,9.89,16.71,5.59,9.99,14,251,16,596.514646,37.58,A,compresseur,0
57.98,2.91,16.28,5.44,17.53,5,338,0,374.350151,87.05,A,compresseur,0
88.92,1.61,50.47,5.49,15.91,0,534,15,205.886448,70.52,C,convoyeur,0
57.39,5.01,76.62,4.75,6.41,23,177,3,777.166181,41.32,C,pompe,0
52.74,5.12,50.4,8.65,17.3,13,587,8,115.55143,89.46,A,compresseur,0
42.09,12.06,23.45,7.95,15.34,6,351,6,76.499122,56.11,C,pompe,1
79.33,6.86,65.39,8.08,4.63,7,126,18,229.234682,63.78,C,compresseur,1
54.32,2.15,63.86,1.87,21.86,12,301,4,209.774557,93.24,B,convoyeur,0
83.93,17.98,50.46,3.28,13.36,23,582,13,117.963702,93.22,B,compresseur,0
88.6,10.34,56.46,7.51,4.07,22,88,10,882.380764,10.61,B,compresseur,1
64.26,16.62,45.5,5.85,10.27,6,594,14,728.085401,79.89,C,convoyeur,1
70.77,18.41,88.69,7.6,18.73,0,665,13,545.614449,84.34,B,convoyeur,0
39.53,9.47,81.24,4.6,3.66,13,612,2,310.746446,2.4,C,convoyeur,0
89.91,7.39,62.64,1.62,17.88,20,718,3,122.494297,2.75,C,pompe,0
84.9,8.83,19.08,6.03,19.55,3,24,0,195.537413,41.42,C,convoyeur,0
79.31,4.03,24.05,2.9,13.49,12,121,13,113.829171,76.8,B,pompe,0
36.64,12.42,82.85,7.4,18.36,17,154,8,291.149393,93.73,B,convoyeur,0
43.21,4.94,19.34,1.81,4.33,20,89,11,676.090502,82.44,A,compresseur,0
81.12,10.35,85.71,5.23,14.22,19,187,10,249.883059,51.07,C,convoyeur,0
81.63,2.34,50.56,6.82,15.16,21,559,18,233.091355,26.73,B,compresseur,0
72.8,14.52,62.5,3.39,5.87,11,179,12,568.242419,94.56,NA,pompe,0
70.66,17.32,63.84,4.56,18.13,18,313,13,802.758511,14.87,C,convoyeur,1
47.31,1.52,28.79,7.23,8.94,15,478,12,696.632162,25.6,C,convoyeur,0
65.48,13.77,33.48,1.48,15.03,5,270,11,561.141154,83.86,A,pompe,0
68.36,15.9,63.22,4.41,14.15,1,57,10,467.711966,93.79,B,convoyeur,0
77.59,17.84,39.12,5.62,4.22,12,636,14,146.687803,92.0,C,compresseur,0
42.19,12.72,20.34,3.12,16.89,24,148,3,241.607016,82.49,C,pompe,0
72.29,5.67,28.83,5.58,19.18,12,16,11,670.506141,76.1,A,compresseur,0
80.95,0.52,73.68,6.5,10.82,11,239,11,545.525242,46.3,A,pompe,0
40.71,10.29,21.11,7.98,5.25,3,193,10,605.220484,15.9,C,pompe,0
82.13,2.77,26.36,4.29,7.62,16,509,4,230.356713,98.96,C,pompe,0
41.74,0.97,91.37,7.03,1.77,0,401,3,500.824027,76.62,C,compresseur,0
79.84,7.82,73.39,2.14,14.36,15,297,,685.116501,11.7,A,convoyeur,0
79.18,5.32,61.26,3.39,20.95,12,691,7,727.526118,69.25,B,convoyeur,0
84.71,2.84,68.01,7.7,21.15,1,256,0,26.872551,84.43,B,convoyeur,0
43.22,6.75,17.61,6.45,6.66,2,580,2,356.443439,86.23,C,pompe,0
35.63,14.58,42.0,7.44,10.68,13,488,16,466.190645,35.94,B,pompe,0
75.24,8.04,88.44,6.68,5.41,20,470,0,317.400781,86.67,C,compresseur,0
94.34,5.3,27.33,5.32,12.15,10,80,16,717.123638,74.32,A,pompe,0
46.38,12.06,38.91,8.13,12.87,19,380,8,332.280696,78.91,A,compresseur,1
50.18,13.87,15.07,5.85,18.65,9,240,0,575.08983,45.32,B,compresseur,1
77.6,16.25,19.28,5.1,1.38,21,342,9,334.82313,68.84,C,compresseur,0
56.51,6.86,50.38,4.84,17.66,10,693,3,942.666546,55.11,C,pompe,0
49.74,6.61,62.97,5.43,13.55,0,391,7,315.327224,61.69,B,compresseur,0
60.11,8.67,51.65,6.38,13.24,17,388,12,482.212517,41.9,B,convoyeur,1
67.6,12.39,36.05,3.79,15.28,16,351,8,426.598454,29.06,B,convoyeur,0
67.68,6.13,75.52,5.33,4.94,6,190,14,370.223304,28.0,A,convoyeur,0
86.8,5.21,,9.11,6.76,12,577,9,1047.560946,94.72,A,compresseur,0
43.65,4.88,13.95,6.98,12.42,2,484,15,201.677194,81.52,B,convoyeur,0
80.11,16.08,69.52,8.9,7.22,12,587,8,485.266774,68.75,B,compresseur,0
78.62,10.14,85.0,,14.71,2,209,0,598.655028,17.4,A,convoyeur,0
62.35,15.96,42.26,5.03,8.24,18,38,16,768.353718,22.99,C,convoyeur,0
92.53,7.68,63.38,1.21,11.59,6,2,10,382.92312,64.21,B,pompe,1
80.74,8.06,67.53,3.59,14.55,19,590,15,208.020622,63.12,A,convoyeur,0
94.33,15.98,81.15,5.54,10.63,3,128,16,168.345787,87.47,C,convoyeur,1
39.03,15.88,88.02,8.16,4.64,1,727,14,330.845299,81.31,C,convoyeur,0
60.44,16.16,40.59,5.48,4.66,0,414,2,129.140865,10.29,B,pompe,0
85.37,2.58,39.06,1.71,12.76,16,421,9,206.854965,1.59,C,pompe,0
43.25,18.47,49.75,5.59,13.18,24,141,6,440.824585,30.15,C,convoyeur,1
69.79,16.18,42.24,8.23,21.03,14,303,15,648.584153,38.59,B,compresseur,1
82.54,1.43,28.47,6.52,17.87,14,306,4,228.985972,29.01,C,convoyeur,0
44.85,4.49,26.34,1.6,15.98,8,668,8,776.93309,57.48,A,convoyeur,0
77.61,6.35,79.33,5.08,7.87,11,89,15,501.031304,25.49,A,pompe,0
80.4,4.86,82.14,1.24,6.39,24,196,15,506.460892,44.5,B,pompe,0
48.66,9.9,70.82,5.74,20.01,0,225,8,278.220824,40.53,C,compresseur,1
55.72,16.92,23.62,2.08,7.25,16,372,5,518.976454,18.71,C,pompe,0
68.68,3.15,10.29,1.53,12.95,2,453,3,359.799057,51.92,C,pompe,0
54.53,16.27,11.9,3.56,2.55,16,36,11,551.855845,57.76,A,convoyeur,0
48.96,13.72,47.86,6.47,12.32,13,566,1,169.0806,41.05,C,compresseur,0
50.75,13.21,58.32,8.25,18.47,4,558,17,432.221438,42.97,C,pompe,0
54.13,3.92,31.51,7.77,20.07,1,221,1,400.616835,10.24,A,pompe,0
47.2,10.14,70.41,8.25,21.68,15,21,6,405.001583,75.05,B,convoyeur,0
82.13,12.71,15.1,7.91,17.39,12,55,1,344.146786,22.81,A,compresseur,0
83.77,8.84,17.75,7.7,9.39,18,204,0,206.506319,5.77,B,pompe,1
41.92,11.59,30.56,7.39,16.47,9,542,1,692.61485,13.63,B,convoyeur,0
35.6,8.84,12.71,7.77,14.31,6,195,16,95.279859,43.55,B,pompe,0
70.18,16.8,83.54,1.76,13.76,1,221,1,162.34195,60.19,B,compresseur,1
91.77,10.72,22.06,6.15,10.09,5,157,1,1028.333864,20.43,A,compresseur,0
92.45,11.85,77.03,1.69,7.31,0,489,9,426.833416,11.15,B,convoyeur,0
67.2,9.61,67.4,2.8,15.99,18,678,11,730.671939,36.96,C,pompe,0
64.68,10.82,76.48,6.15,2.72,2,689,8,440.961632,98.52,C,convoyeur,0
58.88,17.85,83.11,8.03,10.09,4,433,14,458.46033,32.41,A,compresseur,0
75.65,,22.29,5.74,17.56,7,272,4,917.039953,89.09,C,pompe,0
78.56,16.99,84.83,2.77,13.85,0,88,6,348.873528,28.26,C,compresseur,0
41.51,17.47,47.45,4.99,20.94,24,656,2,771.1395,95.74,A,pompe,0
93.49,16.02,84.33,5.04,5.03,0,292,4,343.966321,29.14,B,compresseur,1
76.13,10.16,18.52,1.51,4.96,8,136,9,97.068127,68.19,B,convoyeur,0
64.1,5.58,57.54,4.6,3.01,25,655,14,126.7101,17.14,B,convoyeur,0
59.94,5.66,40.15,6.41,9.44,15,539,3,413.030689,62.86,A,convoyeur,0
83.85,2.3,31.61,1.55,19.55,17,470,4,459.040297,3.43,C,convoyeur,0
90.09,1.97,84.53,7.8,7.65,2,116,8,230.407377,148.37,C,compresseur,0
41.91,4.69,35.65,5.31,17.97,23,206,17,491.030404,22.63,C,compresseur,0
60.33,16.41,30.98,2.82,10.2,9,238,5,178.090964,0.66,A,convoyeur,0
53.91,10.41,10.45,0.94,3.43,19,548,7,747.43213,17.21,C,convoyeur,0
64.9,9.62,42.68,9.15,8.51,9,110,11,534.959163,24.2,C,compresseur,1
65.8,7.41,28.06,0.87,13.7,18,325,17,312.320081,31.32,B,pompe,0
86.52,12.97,87.05,6.28,3.95,5,128,8,472.474242,98.0,A,convoyeur,1
38.89,7.0,84.34,4.91,13.67,19,250,63.1,360.894549,67.08,C,compresseur,0
47.96,7.2,66.3,0.81,5.14,13,100,14,714.760328,5.67,B,pompe,0
93.7,3.5,72.33,7.97,2.17,14,199,5,738.661934,5.82,C,pompe,0
78.19,16.4,86.86,6.09,21.16,16,70,10,607.568119,71.13,C,pompe,0
51.63,7.65,58.01,3.97,3.8,6,41,3,728.136837,43.44,C,pompe,0
83.85,4.96,91.83,6.97,2.62,3,689,7,435.032919,17.21,C,compresseur,0
91.91,17.0,46.06,6.57,4.38,23,128,12,278.766084,13.49,C,convoyeur,1
48.56,4.79,26.69,8.86,9.57,18,251,14,150.899506,57.0,B,pompe,0
40.1,13.97,78.59,8.71,12.91,24,562,6,758.468358,53.88,B,compresseur,0
45.55,18.31,84.35,2.63,,2,351,7,0,28.38,C,compresseur,0
94.8,2.68,11.44,7.77,16.66,0,660,12,540.675781,38.88,B,pompe,0
67.43,10.83,14.96,7.43,6.11,11,671,4,796.75954,1.38,C,compresseur,0
89.39,4.83,14.33,1.6,4.43,5,713,5,632.223023,39.75,B,compresseur,0
55.53,6.59,27.82,5.72,19.6,19,138,8,802.973031,81.95,A,convoyeur,0
85.95,8.07,36.3,8.39,21.37,24,604,10,0,10.4,C,convoyeur,0
88.38,15.38,89.04,4.24,4.11,23,415,1,199.520272,74.34,A,compresseur,0
87.36,3.16,91.91,0.87,4.16,9,114,7,200.404465,84.96,B,pompe,0
92.89,15.68,73.53,1.72,3.13,25,650,1,0,0.5,B,compresseur,0
92.87,5.71,90.96,9.49,19.72,19,295,18,495.001307,21.52,A,pompe,0
58.48,11.61,10.74,2.91,1.73,14,653,15,649.640829,60.9,B,convoyeur,0
68.3,0.7,36.06,8.35,4.74,1,399,8,805.574887,68.77,A,convoyeur,0
78.44,17.15,70.3,7.27,19.5,11,453,14,71.46784,29.53,C,compresseur,0
54.49,0.79,68.3,7.84,21.7,2,328,13,692.589719,35.71,C,pompe,0
91.27,14.28,75.21,7.56,19.87,8,139,11,660.971308,81.29,C,convoyeur,1
64.09,6.47,29.45,8.3,18.95,14,356,4,454.023666,96.81,A,pompe,1
55.51,8.36,29.68,3.14,13.77,2,231,14,703.922474,56.06,A,convoyeur,0
93.84,13.17,47.43,8.51,11.36,9,101,16,492.744431,,B,compresseur,1
56.36,0.11,32.65,5.05,13.32,16,227,11,167.162599,206.62,A,convoyeur,0
49.16,12.52,43.74,7.7,18.53,1,138,3,407.868806,66.99,B,pompe,0
67.01,12.51,17.22,1.57,9.88,19,604,4,0,21.55,B,pompe,0
70.32,1.59,72.98,2.32,13.14,11,351,10,741.26718,35.66,B,convoyeur,0
55.07,4.53,34.76,3.37,20.93,8,678,14,150.787089,99.64,B,convoyeur,0
91.99,13.18,40.59,1.72,1.73,25,185,3,334.746437,87.47,B,compresseur,1
84.0,6.98,82.34,5.72,8.0,9,539,1,174.54693,18.24,B,pompe,0
41.97,18.01,15.06,5.59,6.07,5,467,3,514.27406,59.46,B,convoyeur,0
82.89,10.23,60.09,1.84,13.64,6,560,14,544.270418,65.03,C,pompe,0
88.33,6.54,40.28,5.35,15.28,18,424,13,93.688084,3.24,A,convoyeur,1
39.07,7.59,89.53,2.8,7.39,5,338,5,431.84028,85.36,,convoyeur,0
57.58,3.77,35.5,3.65,15.96,11,461,15,917.396355,23.1,A,compresseur,0
65.24,16.25,71.9,9.09,NA,18,130,12,748.274908,6.57,C,compresseur,0
69.23,14.89,58.14,8.06,6.82,6,316,2,574.144616,66.97,A,compresseur,1
89.69,16.02,55.87,7.04,3.84,8,413,10,231.732686,59.46,C,compresseur,0
35.06,12.32,31.65,3.88,4.06,20,593,12,288.66489,56.64,C,compresseur,0
41.33,16.14,85.74,5.43,8.27,21,691,15,314.068647,72.13,C,convoyeur,0
47.36,6.59,70.77,3.51,11.14,5,238,3,145.09838,28.3,C,pompe,0
50.39,1.59,26.21,8.28,11.75,9,444,16,155.137557,61.7,A,pompe,0
85.37,5.2,50.85,4.86,5.12,15,607,8,534.112203,46.87,C,pompe,0
85.44,17.22,19.18,6.57,17.41,16,485,4,173.617361,7.5,B,pompe,0
44.37,16.94,79.02,1.3,11.62,0,241,2,276.808122,29.88,A,compresseur,0
67.84,15.62,19.11,4.54,16.44,10,229,18,298.997162,80.62,C,compresseur,1
55.45,7.02,28.63,2.93,19.39,3,132,15,304.022574,8.66,B,pompe,0
39.31,1.11,74.84,3.38,12.35,5,251,5,468.766363,41.36,C,pompe,0
51.46,8.96,76.49,4.17,9.32,9,622,18,714.325237,1.0,B,pompe,0
83.69,6.86,49.95,3.04,9.79,17,67,4,799.608729,71.65,B,convoyeur,0
43.49,1.82,31.0,2.22,4.41,12,395,3,620.759315,79.66,B,pompe,0
53.19,17.52,14.92,1.39,0.88,8,515,0,337.310059,78.72,,pompe,0
83.57,16.08,26.98,8.63,11.25,18,476,1,508.543932,62.5,C,compresseur,0
50.36,9.65,73.7,8.38,13.93,16,390,4,464.742171,21.77,C,compresseur,0
